id,domain,name,verdict,segment,confidence,reasoning,country,city,industry,employee_count,employee_range,linkedin_url,website_url,first_run_id,created_at
193548,resultworks.co.uk,"",f,OTHER,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193550,potluck.us,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193553,neotactica.com,"",f,NOT_A_MATCH,,,,,,,,,,353,2026-04-13 05:55:54.860799+00
193557,guerrillamarketingagency.live,"",f,NOT_A_MATCH,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
193563,noteworthy.support,"",f,NOT_A_MATCH,,,,,,,,,,356,2026-04-13 05:55:55.188454+00
193565,tantramarketing.it,"",f,NOT_A_MATCH,,,,,,,,,,353,2026-04-13 05:55:54.860799+00
193568,flazio.com,"",f,NOT_A_MATCH,,,,,,,,,,349,2026-04-13 05:55:54.499254+00
193572,solidvapor.com,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193575,everlastingcreators.com,"",f,OTHER,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193578,asbucks.com,"",f,OTHER,,,,,,,,,,354,2026-04-13 05:55:54.965645+00
193579,webconcept.pt,"",f,NOT_A_MATCH,,,,,,,,,,349,2026-04-13 05:55:54.499254+00
193591,factstea.com,"",f,NOT_A_MATCH,,,,,,,,,,350,2026-04-13 05:55:54.611767+00
193594,yoterup.com,"",f,NOT_A_MATCH,,,,,,,,,,356,2026-04-13 05:55:55.188454+00
193596,getgeorgemobile.com,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193605,bni-oxnb.co.uk,"",f,NEW:BUSINESS_NETWORKING,,,,,,,,,,350,2026-04-13 05:55:54.611767+00
193607,webservices.us.com,"",f,NOT_A_MATCH,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193609,inevitaly.com,"",f,NOT_A_MATCH,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
193610,bni-romanordest.it,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193634,virtuallysocial.com.au,"",f,NOT_A_MATCH,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
193636,niche-networks.com,"",f,NOT_A_MATCH,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193645,insparq.com,"",f,OTHER,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193652,seoenergie.de,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193654,appliedmarketinggroup.com,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193657,digilitas.com,"",f,OTHER,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193659,marketingnewshubb.com,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193662,woodpie.com,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193667,sunflowerdigital.co,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193670,trippingvibe.digital,"",f,OTHER,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193678,pay4results.com,"",f,NOT_A_MATCH,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193679,rndmrkt.com,"",f,,,,,,,,,,,354,2026-04-13 05:55:54.965645+00
193680,pipelyne.com,"",f,NOT_A_MATCH,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193683,defuseddata.com,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193684,textsway.com,"",f,,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193685,servizimultimediali.net,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193693,markace.com,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193699,primeromediagroup.com,"",f,OTHER,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193707,onepointfourmedia.com,"",f,OTHER,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193709,booleanmaths.com,"",f,OTHER,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193710,cookisto.com,"",f,OTHER,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193722,startupmql.com,"",f,NOT_A_MATCH,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193726,akijm.com,"",f,OTHER,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193727,cleverelements.com,"",f,NOT_A_MATCH,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193728,egate-solutionsemarketing.com,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193735,checkout51.com,"",f,,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193736,officepal.com,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193753,gaurads.com,"",f,,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
193754,imgmedia.ca,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193756,5thfrequency.com,"",f,NOT_A_MATCH,,,,,,,,,,354,2026-04-13 05:55:54.965645+00
193760,magicskymedia.com,"",f,OTHER,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193761,spiderworking.com,"",f,NOT_A_MATCH,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193763,instinctmarketing.com,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193766,optimisario.ca,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193767,appmallglobal.com,"",f,NOT_A_MATCH,,,,,,,,,,353,2026-04-13 05:55:54.860799+00
193768,denmarkstreetmarketing.com,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193769,you-media.it,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193771,distinow.com,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193775,ksouthdigital.com,"",f,NOT_A_MATCH,,,,,,,,,,353,2026-04-13 05:55:54.860799+00
193779,gogogrowshow.com,"",f,NOT_A_MATCH,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
193782,therewardstore.com,"",f,NOT_A_MATCH,,,,,,,,,,354,2026-04-13 05:55:54.965645+00
193785,dpl.company,"",f,NEW:E-COMMERCE_INTEGRATION,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193788,revenuerulebreaker.com,"",f,OTHER,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
193790,pavingo.com,"",f,NOT_A_MATCH,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193795,webjungle.co.uk,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193797,rayaton.ca,"",f,NOT_A_MATCH,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
193798,inboxmattersdigital.com,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193802,socialdharma.in,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193804,psiphonconsulting.com,"",f,NOT_A_MATCH,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193808,mrktmrvl.com,"",f,NOT_A_MATCH,,,,,,,,,,354,2026-04-13 05:55:54.965645+00
193813,newhorizons123.com,"",f,NOT_A_MATCH,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193814,abecta.com,"",f,NOT_A_MATCH,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193817,throne.xyz,"",f,OTHER,,,,,,,,,,353,2026-04-13 05:55:54.860799+00
193818,moonrocksmarketing.com,"",f,OTHER,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193821,snapitapp.com,"",f,OTHER,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193838,sweetcard.com,"",f,OTHER,,,,,,,,,,353,2026-04-13 05:55:54.860799+00
193842,tcaausa.com,"",f,OTHER,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193843,buynatural.com.au,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193845,onebigplanet.com,"",f,OTHER,,,,,,,,,,353,2026-04-13 05:55:54.860799+00
193848,volumeglobal.com,"",f,NOT_A_MATCH,,,,,,,,,,354,2026-04-13 05:55:54.965645+00
193859,saleskendra.com,"",f,OTHER,,,,,,,,,,354,2026-04-13 05:55:54.965645+00
193860,easyence.com,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193865,socialite.nl,"",f,NOT_A_MATCH,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193866,sprnv.it,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193868,publisher-business-conference.de,"",f,NOT_A_MATCH,,,,,,,,,,354,2026-04-13 05:55:54.965645+00
193870,korranetcreative.com,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193872,dazzl.ink,"",f,OTHER,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193873,wocodea.com,"",f,OTHER,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193879,oriomedia.com,"",f,NOT_A_MATCH,,,,,,,,,,357,2026-04-13 05:55:55.315101+00
193880,seven-media.co,"",f,NOT_A_MATCH,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193881,meshgroup.com,"",f,NOT_A_MATCH,,,,,,,,,,355,2026-04-13 05:55:55.06788+00
193888,sumitdynamics.com,"",f,NOT_A_MATCH,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193889,fyyne.com,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193896,ixa.ro,"",f,NOT_A_MATCH,,,,,,,,,,354,2026-04-13 05:55:54.965645+00
193897,yellowstonecreative.com,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193898,tictacti.com,"",f,,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
193906,buziaiexperience.com,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193907,gotoaisle.com,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193909,dizlee.com,"",f,OTHER,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193921,podcastchef.com,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193923,flikoverclub.blogspot.com,"",f,,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193925,perser.ai,"",f,OTHER,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193934,growthpilots.com,"",f,NOT_A_MATCH,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
193937,quantummarketer.com,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193939,ccirs.ro,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193942,cmmrcl.ly,"",f,,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193945,bnime.com.au,"",f,NOT_A_MATCH,,,,,,,,,,354,2026-04-13 05:55:54.965645+00
193946,marlonvidal.com.br,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193947,fleeksgroup.com,"",f,OTHER,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
193949,cultureshoxmedia.com,"",f,OTHER,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193951,tysoncofre.com,"",f,OTHER,,,,,,,,,,354,2026-04-13 05:55:54.965645+00
193954,littlerockdigitalmarketing.com,"",f,OTHER,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193958,mysploot.com,"",f,,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193959,kristalytics.com,"",f,NOT_A_MATCH,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
193962,orderbeez.com,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193964,bitrollers.com,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193965,leadsllc.ai,"",f,NOT_A_MATCH,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
193966,mperativ.io,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193968,blackbirdppc.com,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193972,inboxally.com,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
193973,brandbuilders.io,"",f,OTHER,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193982,banyantribeglobal.com,"",f,NOT_A_MATCH,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193983,bni-suratsouth.in,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193990,ritzmarketingsolutions.com,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193991,afront.io,"",f,NOT_A_MATCH,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
193994,handshake.cx,"",f,,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
193995,fabo.dk,"",f,OTHER,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
193997,bloomlyagency.com,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
194002,tyviso.com,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
194004,anarq-studio.com,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
194008,sempeak.com,"",f,NOT_A_MATCH,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
194009,bni-northumbria.com,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
194013,neverlikeditanyway.com,"",f,NOT_A_MATCH,,,,,,,,,,359,2026-04-13 05:55:55.585073+00
194019,revarr.com,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
194021,candoralliance.com,"",f,NOT_A_MATCH,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
194023,scalixdigital.com,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
194024,nikolaroza.com,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
194025,leadsift.com,"",f,NOT_A_MATCH,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
194033,pointricity.com,"",f,NOT_A_MATCH,,,,,,,,,,358,2026-04-13 05:55:55.468573+00
194037,getsecondstep.com,"",f,OTHER,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
194049,abiyasdigitalmarketing.com,"",f,NOT_A_MATCH,,,,,,,,,,360,2026-04-13 05:55:55.726201+00
194051,siddhi.com.mx,"",f,NOT_A_MATCH,,,,,,,,,,363,2026-04-13 05:55:56.253212+00
194055,iy.se,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
194057,thedigitalkind.com,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
194061,morelight.agency,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
194065,monad.social,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
194067,social-liaison.agency,"",f,OTHER,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
194068,webivores.com,"",f,NOT_A_MATCH,,,,,,,,,,362,2026-04-13 05:55:56.062203+00
194069,balmain.com,"",f,NOT_A_MATCH,,,,,,,,,,364,2026-04-13 07:39:11.460571+00
194072,isabelmarant.com,"",f,NOT_A_MATCH,,,,,,,,,,364,2026-04-13 07:39:11.460571+00
194074,deezer.com,"",f,NOT_A_MATCH,,,,,,,,,,364,2026-04-13 07:39:11.460571+00
194075,amiparis.fr,"",f,NOT_A_MATCH,,,,,,,,,,364,2026-04-13 07:39:11.460571+00
194077,sezane.com,"",f,NOT_A_MATCH,,,,,,,,,,364,2026-04-13 07:39:11.460571+00
194079,viviennewestwood.com,"",f,NOT_A_MATCH,,,,,,,,,,364,2026-04-13 07:39:11.460571+00
194083,psgequity.com,"",f,NOT_A_MATCH,,,,,,,,,,364,2026-04-13 07:39:11.460571+00
194084,lanvin.com,"",f,NOT_A_MATCH,,,,,,,,,,364,2026-04-13 07:39:11.460571+00
194086,cfocentre.com,"",f,NOT_A_MATCH,,,,,,,,,,364,2026-04-13 07:39:11.460571+00
194087,nyse.com,"",f,NOT_A_MATCH,,,,,,,,,,364,2026-04-13 07:39:11.460571+00
194089,crypto.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194090,damacproperties.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194093,cbts.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194094,acldigital.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194095,blackstone.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194096,nba.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194099,tascoutsourcing.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194100,miro.com,"",f,OTHER,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194101,infovision.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194102,compunnel.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194104,neon.com.br,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194106,jobot.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194111,wearemiq.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194112,balenciaga.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194113,aristocratgaming.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194114,vistaequitypartners.com,"",f,OTHER,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194117,a16z.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194121,blockchain.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194122,nisum.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194126,grupoaxo.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194127,escalent.co,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194128,blackline.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194132,loewe.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194133,insightpartners.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194135,employmenthero.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194136,supermercadosdia.com.ar,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194137,teamviewer.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194138,lacasa.ae,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194140,appen.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194141,tradeweb.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194142,famproperties.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194149,chloe.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194150,playtika.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194151,arada.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194154,deeplearning.ai,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194155,valentino.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194156,burohappold.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194157,cex.io,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194158,vinacyt.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194159,mastechdigital.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194160,gupy.io,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194161,totto.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194162,flywheeldigital.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194164,cloudflare.com,"",f,OTHER,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194169,anthropic.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194170,e-solutionsinc.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194171,pingidentity.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194172,innovogroup.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194173,kaspersky.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194174,genai.works,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194178,clickup.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194180,intellect.co,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194183,iibcouncil.org,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194184,forcepoint.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194185,brooksource.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194189,flexera.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194192,charlottetilbury.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194193,techstars.com,"",f,NEW:STARTUP_ACCELERATOR_VC,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194195,auna.org,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194196,centific.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194197,xplortechnologies.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194198,medife.com.ar,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194201,stellamccartney.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194203,peopletech.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194209,on.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194210,yango.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194212,alkosto.com.co,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194213,esa.int,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194214,alexandermcqueen.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194215,bendingspoons.com,"",f,NEW:TECH_HOLDING_COMPANY,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194217,galaxy.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194219,sstech.us,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194220,bostondynamics.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194221,bhomes.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194223,eastwestbank.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194226,goldengoose.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194228,ceragon.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194229,wrike.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194230,cuidadoconelperro.com.mx,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194231,scotiawealthmanagement.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194232,ampstek.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194234,egnyte.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194236,knightfrank.ae,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194238,drivenproperties.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194239,acnestudios.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194241,harnham.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194243,hudabeauty.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194244,clsa.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194245,chainlinklabs.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194247,mozilla.org,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194249,langchain.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194251,nesgt.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194256,danubeproperties.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194257,hipotecario.com.ar,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194258,g42.ai,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194259,sandro-paris.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194260,blackstoneeit.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194261,randstaddigital.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194262,cboe.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194263,polimi.it,"",f,NEW:EDUCATION,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
194264,hungerstation.com,"",f,NOT_A_MATCH,,,,,,,,,,365,2026-04-13 07:45:09.546714+00
